2016-04-29 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30493836&cat_id=41688680|Національний банк планує перерахувати до бюджету України 38,164 млрд гривень
2016-04-29 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30488689&cat_id=41688680|Національний банк подав до суду на народного депутата Михайла Головка
2016-04-28 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30478431&cat_id=41688680|Національний банк вдруге вирішив відкликати банківську ліцензію та ліквідувати ПАТ КБ "Союз"
2016-04-28 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30478420&cat_id=41688680|ПАТ "Банк "Юнісон" віднесено до категорії неплатоспроможних у зв’язку з непрозорою структурою власності
2016-04-28 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30478396&cat_id=41688680|Переглянуто вимогу щодо обов'язкового продажу валютних надходжень за окремими кредитами
2016-04-28 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30478343&cat_id=41688680|Оголошено збір інформації про наміри бізнесу щодо репатріації дивідендів
2016-04-28 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30478314&cat_id=41688680|Відбулася презентація пам’ятних монет "Ігри ХХХІ Олімпіади"
2016-04-27 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30432011&cat_id=41688680|Банки очікують на пожвавлення кредитування
2016-04-27 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30431988&cat_id=41688680|У Національному банку відбулася нарада з топ-менеджерами найбільших 40 банків
2016-04-27 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30431975&cat_id=41688680|Національний банк звернувся до ВККСУ зі скаргою на суддів, що відмінили рішення по ліквідації ПАТ КБ "Союз"
2016-04-27 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30406383&cat_id=41688680|У Національному банку відбудеться відкритий дослідницький семінар щодо теорій створення грошей в економіці
2016-04-26 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30375585&cat_id=41688680|Національний банк ініціює врегулювання питання P2P кредитування
2016-04-25 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30350026&cat_id=41688680|Національний банк України зберігає прогноз інфляції на рівні 12% у 2016 році та 8% у 2017 році
2016-04-25 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30349928&cat_id=41688680|Національний банк України оновив Класифікатор іноземних валют та банківських металів
2016-04-22 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30227446&cat_id=41688680|Національний банк прийняв рішення відкликати банківську ліцензію та ліквідувати ПАТ "Софійський" та ПАТ "Петрокоммерц-Україна"
2016-04-22 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30227270&cat_id=41688680|За проїзд у київському метро тепер можна розрахуватися безконтактними платіжними картками «ПРОСТІР»
2016-04-22 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30227329&cat_id=41688680|Національний банк пропонує дозволити банкам трансформуватись у приватні акціонерні товариства
2016-04-22 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30206831&cat_id=41688680|Національний банк забезпечив застосування санкцій до осіб, причетних до справи Надії Савченко
2016-04-21 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30186186&cat_id=41688680|Національний банк України знизив облікову ставку та вдосконалив операційний дизайн монетарної політики
2016-04-20 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30145378&cat_id=41688680|Національний банк закликає Верховну Раду підтримати консолідацію регулювання фінансових ринків
2016-04-20 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30145303&cat_id=41688680|Національний банк надав правоохоронним органам дані про порушення у ПАТ КБ "Хрещатик"
2016-04-18 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=30063743&cat_id=41688680|Швейцарський національний банк надав кредит Національному банку України
2016-04-15 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29941879&cat_id=41688680|Національний банк України затвердив зміни до порядку реєстрації та ліцензування банків
2016-04-15 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29941770&cat_id=41688680|Олександр Талавера пояснив формування онлайн-цін під час відкритого дослідницького семінару в НБУ
2016-04-14 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29860006&cat_id=41688680|Спростування недостовірної інформації
2016-04-13 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29860220&cat_id=41688680|Українці зможуть зараховувати іноземну валюту від родичів на власні поточні рахунки
2016-04-13 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29778513&cat_id=41688680|НАБУ не знайшло підтвердження фактів зловживання керівництвом Національного банку службовим становищем
2016-04-13 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29859973&cat_id=41688680|Національний банк занепокоєний відхиленням законопроекту щодо відновлення довіри між позичальниками та кредиторами
2016-04-13 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29860061&cat_id=41688680|Національний банк України покращить контроль для протидії відтоку капіталу
2016-04-13 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29819410&cat_id=41688680|Національний банк подав до суду на народного депутата
2016-04-12 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29799050&cat_id=41688680|Національний банк підтримує розміщення відкритих даних
2016-04-11 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29778753&cat_id=41688680|Національний банк України ввів в обіг оновлену банкноту  номіналом 500 гривень
2016-04-11 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27364863&cat_id=41688680|Коментар Національного банку України щодо рівня інфляції у березні 2016 року
2016-04-08 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29652190&cat_id=41688680|Національний банк обговорив з банківською спільнотою реформування звітності фінансового сектору
2016-04-08 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29652179&cat_id=41688680|Незалежні аудитори підтвердили Консолідовану фінансову звітність Національного банку України за 2015 рік
2016-04-08 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29566006&cat_id=41688680|Ділові очікування підприємств стали більш песимістичними
2016-04-08 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29652095&cat_id=41688680|11 квітня 2016 року в обігу з’явиться оновлена банкнота номіналом 500 гривень зразка 2015 року
2016-04-07 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29611551&cat_id=41688680|Національний банк пом'якшив графік збільшення мінімального капіталу банків
2016-04-07 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29611532&cat_id=41688680|Центральне сховище Національного банку України очолив Микола Каленський
2016-04-06 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29358959&cat_id=41688680|У Національному банку відбудеться відкритий дослідницький семінар, присвячений онлайн-торгівлі
2016-04-06 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29555687&cat_id=41688680|Створено умови для збільшення кредитування українського бізнесу міжнародними фінансовими організаціями
2016-04-05 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29525250&cat_id=41688680|Полегшено доступ банків до механізму роловеру
2016-04-05 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29525364&cat_id=41688680|ПАТ КБ "Хрещатик" віднесено до категорії неплатоспроможних
2016-04-05 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29525350&cat_id=41688680|Динаміка міжнародних резервів у березні 2016
2016-04-05 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29525216&cat_id=41688680|Національний банк та Міністерство соціальної політики домовилися про співпрацю
2016-04-04 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29484782&cat_id=41688680|Національний банк завершує основний етап роботи по приведенню до прозорості структур власності банків України
2016-04-01 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29359020&cat_id=41688680|Спростування недостовірної інформації
2016-04-01 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29318430&cat_id=41688680|Декларація про доходи та витрати Голови Національного банку України
2016-04-01 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29358988&cat_id=41688680|Удосконалено окремий інструмент підтримки ліквідності банків
2016-03-31 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29187339&cat_id=41688680|Національний банк вітає удосконалення захисту прав споживачів фінансових послуг
2016-03-31 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29313231&cat_id=41688680|Національний банк вітає прийняття законопроекту "Про фінансову реструктуризацію"
2016-03-28 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29026501&cat_id=41688680|Національний банк України відновив традицію зустрічей з нумізматами
2016-03-25 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29067148&cat_id=41688680|Національний банк України продовжує пом’якшення валютного регулювання
2016-03-24 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28745044&cat_id=41688680|Апеляційний суд підтвердив правомірність постанови про ліквідацію ПАТ "Профін Банк"
2016-03-24 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=29026451&cat_id=41688680|Національний банк опублікував перелік застав неплатоспроможних банків під кредити рефінансування
2016-03-23 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28745039&cat_id=41688680|Яків Смолій: Український льон використовуватиметься для виготовлення банкнот гривні
2016-03-23 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28970997&cat_id=41688680|Голова Національного банку України провела зустріч з наглядовою радою ПАТ "Банк Кредит Дніпро"
2016-03-23 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28971002&cat_id=41688680|Національний банк прийняв рішення відкликати банківську ліцензію та ліквідувати ПАТ "Укрінбанк"
2016-03-22 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28946026&cat_id=41688680|Коментар Національного банку України щодо зміни реального ВВП у IV кварталі 2015 року та за 2015 рік у цілому
2016-03-22 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28946015&cat_id=41688680|Національний банк та Державна фіскальна служба домовилися про співпрацю
2016-03-22 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28745034&cat_id=41688680|Опубліковано звіт про діяльність у 2015 році в Україні платіжних систем та систем переказу коштів
2016-03-18 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28785497&cat_id=41688680|Банк з непрозорою структурою власності ПАТ "Петрокоммерц-Україна" віднесено до категорії неплатоспроможних
2016-03-17 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28745301&cat_id=41688680|Національний банк України презентував Дорожню карту з переходу до інфляційного таргетування
2016-03-17 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28745194&cat_id=41688680|Суд стягнув з Клімова Л. М. на користь Національного банку 310 млн. грн. заборгованості за стабілізаційним кредитом
2016-03-17 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28704893&cat_id=41688680|Банки України почали більш ефективно протидіяти "схемним" валютним операціям
2016-03-16 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28704859&cat_id=41688680|Представники фінансового сектору та міжнародні організації обговорили стан реформ банківського сектору в Україні
2016-03-16 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28704699&cat_id=41688680|Національний банк оформив генеральні ліцензії на діяльність з обміну валют чотирьом небанківським фінансовим установам
2016-03-16 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28465046&cat_id=41688680|Національний банк вирішив відкликати банківську ліцензію та ліквідувати ПАТ КБ "Союз"
2016-03-14 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28624850&cat_id=41688680|Валерія Гонтарева провела щомісячну нараду з топ-менеджерами найбільших 40 банків
2016-03-11 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28505250&cat_id=41688680|Оновлена банкнота номіналом 100 гривень бере участь у Міжнародному конкурсі паперових грошей
2016-03-10 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28425172&cat_id=41688680|Коментар Національного банку України щодо рівня інфляції у лютому 2016 року
2016-03-09 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28222598&cat_id=41688680|Регулятор узгодив правила нової платіжної системи "PAYPONG"
2016-03-04 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28222625&cat_id=41688680|Спрощено умови для імпорту енергоресурсів
2016-03-04 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28222578&cat_id=41688680|Національний банк України продовжує пом’якшення валютного регулювання
2016-03-04 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28202390&cat_id=41688680|Рада з фінансової стабільності рекомендувала НБУ пом’якшити валютні обмеження
2016-03-04 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28182487&cat_id=41688680|Обсяги грошових переказів за 2015 рік
2016-03-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28181828&cat_id=41688680|Динаміка міжнародних резервів у лютому 2016 року
2016-03-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28181863&cat_id=41688680|Національний банк представив пропозиції щодо спрощення процесу консолідації в банківському секторі
2016-03-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28181810&cat_id=41688680|Національний банк України залишив облікову ставку незмінною
2016-03-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28171885&cat_id=41688680|Національний банк просить Верховну Раду долучитися до вирішення проблеми валютних позичальників
2016-03-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28142277&cat_id=41688680|Національний банк та Антимонопольний комітет України домовилися про співпрацю
2016-03-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28142172&cat_id=41688680|Банкнотно-монетний двір Національного банку України очолив Сергій Іванюта
2016-03-02 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27933209&cat_id=41688680|Національний банк в 2016 році планує отримати 12.8 млрд. грн. від реалізації застав, наданих під кредити рефінансування
2016-03-02 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28096954&cat_id=41688680|Директором Департаменту реєстраційних питань та ліцензування призначено Олександра Завадецького
2016-03-01 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=28097611&cat_id=41688680|Полегшено здійснення переказів за межі України
2016-02-26 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27917890&cat_id=41688680|Національний банк прийняв рішення відкликати банківську ліцензію та ліквідувати ПАТ "Авант-Банк"
2016-02-26 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27893127&cat_id=41688680|Міністерство фінансів та Національний банк відмовились від використання санаційного банку
2016-02-25 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27868414&cat_id=41688680|Національний банк підкреслює, що необхідно відновити довіру між позичальниками та кредиторами
2016-02-25 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27853628&cat_id=41688680|Національний банк висловлює занепокоєння з приводу ситуації з управлінням "Держзембанком"
2016-02-24 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27632971&cat_id=41688680|ПРОСТІР – нове ім’я національної платіжної системи
2016-02-24 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27853311&cat_id=41688680|Національний банк України погодив набуття істотної участі в шести банках
2016-02-23 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27809139&cat_id=41688680|Удосконалено інструменти монетарної політики
2016-02-22 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27652722&cat_id=41688680|Національний банк визначив три системно важливих банки
2016-02-19 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27652711&cat_id=41688680|Національний банк оновив інформацію про статус роботи по легалізації власників банків
2016-02-19 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27286746&cat_id=41688680|Національний банк України завершив другий етап централізації регіональної мережі
2016-02-16 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27525408&cat_id=41688680|Удосконалено умови доступу банків до підтримки ліквідності
2016-02-15 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27364846&cat_id=41688680|У 2015 році Національний банк України отримав на 18% менше звернень громадян, ніж у 2014 році
2016-02-12 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27364691&cat_id=41688680|Національний банк наголошує на актуальності  розгляду Законопроекту про споживче кредитування
2016-02-12 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27350059&cat_id=41688680|Національний банк України у 2015 році реалізував майже мільйон пам’ятних монет
2016-02-11 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27325737&cat_id=41688680|Національний банк наголошує на актуальності ухвалення парламентом закопроекту про удосконалення захисту прав споживачів фінансових послуг
2016-02-11 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27325724&cat_id=41688680|Національний банк України відкликав у ТОВ “АЙ ТІ ФІНАНС” ліцензію на переказ коштів у національній валюті без відкриття рахунків.
2016-02-11 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27281857&cat_id=41688680|Національний банк ухвалив рішення про відкликання банківської ліцензії та ліквідацію ПАТ КБ "Преміум"
2016-02-10 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27237998&cat_id=41688680|Оновлено форму надання оперативної інформації
2016-02-10 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27281838&cat_id=41688680|Коментар Національного банку України щодо співробітництва з Міжнародним валютним фондом
2016-02-10 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27198548&cat_id=41688680|ПАТ КБ "ТК Кредит" віднесено до категорії неплатоспроможних через непрозорість структури власності
2016-02-09 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27237950&cat_id=41688680|Національний банк збільшив власні активи на 62%
2016-02-09 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27237910&cat_id=41688680|Валерія Гонтарева провела щомісячну нараду з топ-менеджерами найбільших 40 банків
2016-02-09 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27213517&cat_id=41688680|Коментар Національного банку України щодо рівня інфляції у січні 2016 року
2016-02-08 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27072811&cat_id=41688680|Розпочалося визначення найкращих монет України за 2015 рік
2016-02-05 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27072785&cat_id=41688680|Національний банк України припиняє тендери з розміщення 3-місячних депозитних сертифікатів
2016-02-05 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27072759&cat_id=41688680|Національний банк пришвидшив графік збільшення мінімального капіталу банків
2016-02-05 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27072739&cat_id=41688680|Національний банк України виключив з Реєстру платіжних систем, систем розрахунків, учасників цих систем та операторів послуг платіжної інфраструктури  внутрішньодержавну платіжну систему "24NONSTOP"
2016-02-05 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26993720&cat_id=41688680|Безготівкові розрахунки продовжують зростати
2016-02-04 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27033425&cat_id=41688680|Національний банк України зберігає прогноз інфляції на рівні 12% у 2016 році
2016-02-04 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=27033396&cat_id=41688680|Платіжний баланс зведено з профіцитом вперше з 2013 року (уточнено)
2016-02-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26993699&cat_id=41688680|Динаміка міжнародних резервів у січні 2016 року
2016-02-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26993665&cat_id=41688680|Національний банк спростив банкам процес перевірки валютних операцій
2016-02-03 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26799884&cat_id=41688680|У IV кварталі 2015 року Національний банк погодив набуття істотної участі у 16 банках
2016-02-02 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26955057&cat_id=41688680|Вищий адміністративний суд України підтвердив правомірність віднесення ПАТ "Всеукраїнський банк розвитку" до неплатоспроможних
2016-02-02 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26954634&cat_id=41688680|Рада з фінансової стабільності: НБУ та Міністерство фінансів посилять координацію з метою макроекономічної стабілізації
2016-02-01 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26915938&cat_id=41688680|Керівники Національного банку зустрілися з депутатами Бундестагу ФРН
2016-02-01 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26915851&cat_id=41688680|Національний банк запровадив доступ до низки сервісів за допомогою API
2016-01-29 00:00:00|https://bank.gov.ua/control/uk/publish/article;jsessionid=94DC6AED731015A34AB3F02E81A08D8D?art_id=26741616&cat_id=41688680|ПАТ "Авант-Банк" віднесено до категорії неплатоспроможних
